cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,National,10/28/2020,Donald Trump,4/13/2020,4/19/2020,Morning Consult,31482,rv,0.892909,0,42,42.77622,42.74768,,65813,121684
2020,National,10/28/2020,Donald Trump,4/11/2020,4/18/2020,Optimus,745,lv,0.2497489,0,44.3,43.8125,43.76018,T,65792,121633
2020,National,10/28/2020,Donald Trump,4/16/2020,4/18/2020,RMG Research,1200,rv,0.6506643,0,40,42.22489,42.21765,,65790,121625
2020,National,10/28/2020,Donald Trump,4/13/2020,4/15/2020,NBC News/The Wall Street Journal,900,rv,1.362782,0,42,43.35368,43.30733,,65781,121608
2020,National,10/28/2020,Donald Trump,4/14/2020,4/16/2020,Harris Insights & Analytics,2190,lv,1.046062,0,47,47.31169,47.26062,,65780,121605
2020,National,10/28/2020,Donald Trump,4/13/2020,4/15/2020,Change Research,1349,lv,0.6169432,0,40,39.88252,39.8205,,65775,121597
2020,National,10/28/2020,Donald Trump,4/14/2020,4/16/2020,Morning Consult,1992,rv,0.0624307,0,43,43.77909,43.72916,,65773,121592
2020,National,10/28/2020,Donald Trump,4/7/2020,4/14/2020,Optimus,732,lv,0.3631764,0,42.1,41.61639,41.5518,T,65772,121590
2020,National,10/28/2020,Donald Trump,4/8/2020,4/12/2020,Pew Research Center,4125,rv,1.663409,0,45,43.99865,43.91398,,65770,121582
2020,National,10/28/2020,Donald Trump,4/12/2020,4/14/2020,YouGov,1166,rv,0.9147025,0,43,44.49662,44.42724,,65756,121553
2020,National,10/28/2020,Donald Trump,4/11/2020,4/14/2020,Civiqs,1600,a,0.917231,0,44,43.89364,43.82616,,65755,121542
2020,National,10/28/2020,Donald Trump,4/13/2020,4/14/2020,Ipsos,937,rv,0.422665,0,40,43.19431,43.13105,,65750,121533
2020,National,10/28/2020,Donald Trump,3/21/2020,3/28/2020,Optimus,1032,lv,0.708028,0,42.8,42.31503,42.0633,T,65738,121518
2020,National,10/28/2020,Donald Trump,3/28/2020,4/4/2020,Optimus,937,lv,0.6286471,0,43.8,43.31328,43.17804,T,65737,121516
2020,National,10/28/2020,Donald Trump,4/4/2020,4/10/2020,Optimus,814,lv,0.3516794,0,43.3,42.81412,42.74349,T,65736,121505
2020,National,10/28/2020,Donald Trump,4/3/2020,4/5/2020,Garin-Hart-Yang Research Group,1003,rv,0.8488508,0,43,44.68354,44.5365,,65733,121497
2020,National,10/28/2020,Donald Trump,3/10/2020,3/24/2020,Lord Ashcroft Polls,10357,a,1.202949,0,36,40.51895,40.02367,,65724,121478
2020,National,10/28/2020,Donald Trump,4/4/2020,4/7/2020,Fox News/Beacon Research/Shaw & Co. Research,1107,rv,1.610438,0,42,43.51918,43.40112,,65715,121463
2020,National,10/28/2020,Donald Trump,1/11/2020,1/14/2020,YouGov,1108,rv,1.167931,0,44,45.50107,44.03363,,63278,121453
2020,National,10/28/2020,Donald Trump,12/28/2019,12/31/2019,YouGov,1123,rv,1.11392,0,41,42.48537,41.44424,,63206,121451
2020,National,10/28/2020,Donald Trump,12/14/2019,12/17/2019,YouGov,1164,rv,0.9899419,0,42,43.49139,42.55037,,63146,121449
2020,National,10/28/2020,Donald Trump,12/7/2019,12/10/2019,YouGov,1209,rv,1.060009,0,42,43.49139,42.60362,,63065,121448
2020,National,10/28/2020,Donald Trump,11/3/2019,11/5/2019,YouGov,1201,rv,1.304979,0,42,43.49139,43.61375,,62570,121443
2020,National,10/28/2020,Donald Trump,4/2/2020,4/3/2020,Change Research,1200,lv,0.5834749,0,45,44.88019,44.75842,,65700,121431
2020,National,10/28/2020,Donald Trump,4/6/2020,4/7/2020,YouGov,1139,rv,0.7097265,0,40,41.47857,41.35411,,65698,121427
2020,National,10/28/2020,Donald Trump,4/3/2020,4/6/2020,SSRS,875,rv,1.09774,0,42,42.38815,42.24458,,65687,121425
2020,National,10/28/2020,Donald Trump,4/3/2020,4/7/2020,Monmouth University,743,rv,1.450433,0,44,44.50047,44.3713,,65692,121419
2020,National,10/28/2020,Donald Trump,4/2/2020,4/6/2020,Quinnipiac University,2077,rv,2.18174,0,41,43.12174,43.02257,,65693,121408
2020,National,10/28/2020,Donald Trump,4/3/2020,4/6/2020,NBC News/The Wall Street Journal,604,rv,0.9867086,0,39,40.33499,40.22844,,65689,121401
2020,National,10/28/2020,Donald Trump,4/5/2020,4/7/2020,YouGov,1147,rv,0.6975005,0,42,43.49139,43.36058,,65691,121391
2020,National,10/28/2020,Donald Trump,4/6/2020,4/7/2020,Ipsos,959,rv,0.7590528,0,37,40.14418,40.02484,,65688,121384
2020,National,10/28/2020,Donald Trump,4/3/2020,4/3/2020,Research Co.,1000,a,0.8706735,0,40,42.72017,42.60014,,65674,121381
2020,National,10/28/2020,Donald Trump,3/30/2020,4/5/2020,Morning Consult,15493,rv,0.829881,0,42,42.77622,42.65108,,65683,121368
2020,National,10/28/2020,Donald Trump,3/29/2020,4/1/2020,IBD/TIPP,980,rv,1.561162,0,41,40.86768,40.73924,,65680,121363
2020,National,10/28/2020,Donald Trump,3/26/2020,3/28/2020,Change Research,1845,lv,0.7990245,0,43,42.88094,42.67618,,65051,120707
2020,National,10/28/2020,Donald Trump,3/29/2020,3/31/2020,YouGov,1194,rv,0.648793,0,42,43.49139,43.33415,,65045,120694
2020,National,10/28/2020,Donald Trump,3/26/2020,3/28/2020,RMG Research,1000,rv,0.7680136,0,40,42.22489,42.02676,,65044,120678
2020,National,10/28/2020,Donald Trump,3/27/2020,3/30/2020,Selzer & Co.,777,lv,1.687683,0,43,43.44781,43.25038,,65043,120670
2020,National,10/28/2020,Donald Trump,3/30/2020,3/31/2020,Ipsos,930,rv,0.6072497,0,40,43.19431,43.0523,,65041,120661
2020,National,10/28/2020,Donald Trump,3/23/2020,3/29/2020,Morning Consult,17323,rv,0.7560107,0,42,42.77622,42.5488,,65035,120647
2020,National,10/28/2020,Donald Trump,3/24/2020,3/26/2020,Harris Insights & Analytics,1209,rv,0.9790993,0,45,46.61921,46.36597,,65019,120592
2020,National,10/28/2020,Donald Trump,3/22/2020,3/25/2020,ABC News/The Washington Post,845,rv,1.591379,0,47,46.78123,46.4995,,65001,120578
2020,National,10/28/2020,Donald Trump,3/25/2020,3/26/2020,YouGov,1169,rv,0.6350793,0,40,41.47857,41.24724,,65013,120572
2020,National,10/28/2020,Donald Trump,3/21/2020,3/24/2020,Fox News/Beacon Research/Shaw & Co. Research,1011,rv,1.496701,0,40,41.50614,41.22061,,64998,120567
2020,National,10/28/2020,Donald Trump,3/22/2020,3/24/2020,YouGov,1170,rv,0.6367763,0,42,43.49139,43.19084,,64980,120489
2020,National,10/28/2020,Donald Trump,3/18/2020,3/22/2020,Monmouth University,754,rv,1.471549,0,45,45.50182,45.11279,,64901,120396
2020,National,10/28/2020,Donald Trump,3/16/2020,3/22/2020,Morning Consult,18136,rv,0.8141457,0,42,42.77622,42.36386,,64940,120368
2020,National,10/28/2020,Donald Trump,3/18/2020,3/19/2020,Emerson College,1100,rv,1.576003,0,46.91,43.66428,43.27313,,64893,120208
2020,National,10/28/2020,Donald Trump,3/5/2020,3/12/2020,Hofstra University,1500,lv,0.9551448,0,49.4,48.22272,47.36722,,64875,120156
2020,National,10/28/2020,Donald Trump,3/15/2020,3/17/2020,YouGov,1129,rv,0.6402824,0,41,42.48537,41.98138,,64872,120148
2020,National,10/28/2020,Donald Trump,3/13/2020,3/16/2020,Ipsos,955,rv,0.4617043,0,37,40.14418,39.62196,,64863,120114
2020,National,10/28/2020,Donald Trump,3/11/2020,3/15/2020,Morning Consult,9979,rv,0.5894561,0,42,42.77622,42.18262,,64861,120102
2020,National,10/28/2020,Donald Trump,3/13/2020,3/15/2020,RMG Research,1000,rv,0.5802795,0,43,45.02288,44.46324,,64850,120085
2020,National,10/28/2020,Donald Trump,3/11/2020,3/13/2020,NBC News/The Wall Street Journal,900,rv,1.372934,0,43,44.35848,43.73893,,64834,120031
2020,National,10/28/2020,Donald Trump,3/10/2020,3/11/2020,YouGov,1240,rv,0.6652153,0,41,42.48537,41.78126,,64812,119975
2020,National,10/28/2020,Donald Trump,3/8/2020,3/11/2020,Civiqs,1441,rv,1.051198,0,46,45.39201,44.61312,,64810,119962
2020,National,10/28/2020,Donald Trump,3/8/2020,3/10/2020,YouGov,1191,rv,0.6398264,0,43,44.49662,43.63914,,64794,119900
2020,National,10/28/2020,Donald Trump,2/26/2020,2/28/2020,Harris Insights & Analytics,651,rv,0.7262484,0,45,46.61921,45.04628,,64790,119884
2020,National,10/28/2020,Donald Trump,3/6/2020,3/9/2020,Ipsos,956,rv,0.6607166,0,42,45.21909,44.28574,,64771,119876
2020,National,10/28/2020,Donald Trump,3/5/2020,3/8/2020,Morning Consult,6112,rv,0.6177035,0,41,41.77295,40.77455,,64784,119858
2020,National,10/28/2020,Donald Trump,3/5/2020,3/8/2020,Quinnipiac University,1261,rv,1.627033,0,41,43.12174,42.14021,,64770,119824
2020,National,10/28/2020,Donald Trump,3/5/2020,3/8/2020,Rasmussen Reports/Pulse Opinion Research,1000,lv,1.034299,0,42,40.22269,39.24336,,64760,119795
2020,National,10/28/2020,Donald Trump,3/4/2020,3/7/2020,SSRS,1084,rv,1.249307,0,43,43.38962,42.28971,,64751,119754
2020,National,10/28/2020,Donald Trump,2/17/2020,2/22/2020,Saint Leo University,1000,a,0.4612626,0,39.4,42.89913,41.07067,,64656,119400
2020,National,10/28/2020,Donald Trump,2/20/2020,2/29/2020,IBD/TIPP,839,rv,1.376349,0,46,45.86541,44.21907,,64649,119363
2020,National,10/28/2020,Donald Trump,2/23/2020,2/27/2020,Morning Consult,6117,rv,0.9434418,0,42,42.77622,41.13538,,64620,119254
2020,National,10/28/2020,Donald Trump,2/26/2020,2/27/2020,YouGov,1662,rv,0.5199656,0,41,42.48537,40.92879,,64617,119250
2020,National,10/28/2020,Donald Trump,2/23/2020,2/26/2020,Fox News/Beacon Research/Shaw & Co. Research,1000,rv,1.543338,0,41,42.51307,40.88157,,64591,119140
2020,National,10/28/2020,Donald Trump,2/19/2020,2/25/2020,Ipsos,3809,rv,1.524046,0,40,43.19431,41.44223,,64525,118947
2020,National,10/28/2020,Donald Trump,2/20/2020,2/22/2020,YouGov,10000,rv,2.281578,0,45,46.50474,44.69392,,64502,118788
2020,National,10/28/2020,Donald Trump,2/13/2020,2/17/2020,SurveyUSA,2768,rv,3.53243,0,45,46.4205,44.3884,,64348,118512
2020,National,10/28/2020,Donald Trump,2/14/2020,2/17/2020,Ipsos,947,rv,0.4641954,0,40,43.19431,41.23317,,64345,118473
2020,National,10/28/2020,Donald Trump,2/14/2020,2/17/2020,ABC News/The Washington Post,913,rv,1.711809,0,45,44.78216,42.80373,,64355,118399
2020,National,10/28/2020,Donald Trump,2/12/2020,2/17/2020,Morning Consult,7313,rv,0.8465639,0,43,43.77909,41.7786,,64354,118379
2020,National,10/28/2020,Donald Trump,2/16/2020,2/18/2020,Emerson College,1250,rv,1.724731,0,51.8,48.53582,46.60954,,64350,118365
2020,National,10/28/2020,Donald Trump,2/14/2020,2/17/2020,NBC News/The Wall Street Journal,900,rv,1.356286,0,44,45.36256,43.40363,,64347,118348
2020,National,10/28/2020,Donald Trump,2/13/2020,2/16/2020,Marist College,1164,rv,1.976605,0,44,44.22066,42.23475,,64154,118038
2020,National,10/28/2020,Donald Trump,2/4/2020,2/9/2020,Morning Consult,9045,rv,0.8593599,0,42,42.77622,40.62061,,63514,116821
2020,National,10/28/2020,Donald Trump,2/7/2020,2/10/2020,Ipsos,952,rv,0.7131133,0,42,45.21909,43.06015,,63511,116800
2020,National,10/28/2020,Donald Trump,2/5/2020,2/9/2020,Quinnipiac University,1159,rv,1.53936,0,43,45.13709,42.98526,,63496,116764
2020,National,10/28/2020,Donald Trump,1/30/2020,2/2/2020,AtlasIntel,1600,rv,1.103226,0,45.4,45.07774,42.93768,,63435,116545
2020,National,10/28/2020,Donald Trump,1/27/2020,2/2/2020,Morning Consult,7178,rv,0.6788805,0,42,42.77622,40.67763,,63433,116516
2020,National,10/28/2020,Donald Trump,1/26/2020,1/29/2020,NBC News/The Wall Street Journal,1000,rv,1.470825,0,44,45.36256,43.33745,,63407,116478
2020,National,10/28/2020,Donald Trump,1/23/2020,1/30/2020,IBD/TIPP,856,rv,1.393331,0,48,47.86499,45.86683,,63412,116429
2020,National,10/28/2020,Donald Trump,1/15/2020,1/28/2020,USC Dornsife/Los Angeles Times,4869,rv,1.290012,0,40,42.24365,40.48179,,63408,116411
2020,National,10/28/2020,Donald Trump,1/15/2020,1/16/2020,Zogby Interactive/JZ Analytics,882,lv,0.8948027,0,46,45.03901,43.4808,,63406,116403
2020,National,10/28/2020,Donald Trump,1/20/2020,1/26/2020,Morning Consult,8399,rv,0.7544375,0,41,41.77295,39.97753,,63366,116201
2020,National,10/28/2020,Donald Trump,1/20/2020,1/23/2020,ABC News/The Washington Post,880,rv,1.653499,0,46,45.78164,43.99279,,63344,116159
2020,National,10/28/2020,Donald Trump,1/19/2020,1/22/2020,Fox News/Beacon Research/Shaw & Co. Research,1005,rv,1.549305,0,41,42.51307,40.79766,,63350,116142
2020,National,10/28/2020,Donald Trump,1/21/2020,1/23/2020,Emerson College,1128,rv,1.604626,0,49.6,46.33922,44.57737,,63338,116073
2020,National,10/28/2020,Donald Trump,1/16/2020,1/19/2020,SSRS,1051,rv,1.227036,0,44,44.39089,42.74973,,63304,115955
2020,National,10/28/2020,Donald Trump,1/15/2020,1/19/2020,Morning Consult,5944,rv,0.582231,0,41,41.77295,40.20382,,63315,115933
2020,National,10/28/2020,Donald Trump,1/14/2020,1/16/2020,SurveyUSA,4069,rv,4.441382,0,43,44.41278,42.87327,,63295,115912
2020,National,10/28/2020,Donald Trump,1/6/2020,1/12/2020,Morning Consult,8299,rv,0.8014892,0,41,41.77295,40.52712,,63268,115668
2020,National,10/28/2020,Donald Trump,1/3/2020,1/11/2020,IBD/TIPP,846,rv,1.379878,0,46,45.86541,44.68088,,63257,115619
2020,National,10/28/2020,Donald Trump,12/30/2019,1/5/2020,Morning Consult,8436,rv,0.9687407,0,40,40.76926,39.75411,,63225,115426
2020,National,10/28/2020,Donald Trump,12/5/2019,12/8/2019,Zogby Interactive/JZ Analytics,865,lv,0.9407237,0,46,45.03901,44.19732,,63158,115250
2020,National,10/28/2020,Donald Trump,12/12/2019,12/15/2019,SSRS,888,rv,1.107946,0,44,44.39089,43.48201,,63136,115085
2020,National,10/28/2020,Donald Trump,12/18/2019,12/19/2019,Ipsos,1112.5,a,0.8847215,0,35.5,39.1007,38.20402,,63157,115082
2020,National,10/28/2020,Donald Trump,12/15/2019,12/17/2019,Emerson College,1222,rv,1.697808,0,48.4,45.14447,44.22628,,63139,114956
2020,National,10/28/2020,Donald Trump,12/10/2019,12/14/2019,Suffolk University,1000,rv,1.592827,0,44,45.43875,44.54491,,63116,114924
2020,National,10/28/2020,Donald Trump,12/5/2019,12/14/2019,IBD/TIPP,849,rv,1.389818,0,45,44.86573,43.99173,,63118,114914
2020,National,10/28/2020,Donald Trump,12/8/2019,12/11/2019,Fox News/Beacon Research/Shaw & Co. Research,1000,rv,1.543338,0,41,42.51307,41.64227,,63115,114891
2020,National,10/28/2020,Donald Trump,12/4/2019,12/9/2019,Quinnipiac University,1553,rv,1.852437,0,42,44.12997,43.313,,63055,114518
2020,National,10/28/2020,Donald Trump,11/15/2019,11/21/2019,SocialSphere,2055,rv,1.174856,0,39,41.37942,40.99977,,63036,114372
2020,National,10/28/2020,Donald Trump,11/20/2019,11/21/2019,SurveyUSA,3850,rv,4.307248,0,39,40.38843,39.91569,,62979,114009
2020,National,10/28/2020,Donald Trump,11/17/2019,11/20/2019,Emerson College,1092,rv,1.567749,0,50.7,47.43652,47.03146,,62715,113432
2020,National,10/28/2020,Donald Trump,11/8/2019,11/8/2019,Morning Consult,1347,rv,1.008419,0,40,40.76926,41.15258,,62590,112864
2020,NE-2,10/28/2020,Donald Trump,10/1/2020,10/4/2020,FM3 Research,450,lv,0.5380676,0.5380676,42,43.46954,44.2196,,70689,132217
2020,NE-2,10/28/2020,Donald Trump,9/25/2020,9/27/2020,Siena College/The New York Times Upshot,420,lv,0.9140276,0.8307011,41,41.35207,41.92004,,70007,130405
2020,NE-2,10/28/2020,Donald Trump,7/27/2020,7/29/2020,Global Strategy Group,400,lv,0.4055427,0.1410584,44,44.86711,45.93207,,69554,129583
2020,NE-2,10/28/2020,Donald Trump,9/14/2020,9/16/2020,Global Strategy Group,400,lv,0.4291263,0.3569031,45,45.86937,46.22192,,69552,129581
2020,NE-2,10/28/2020,Donald Trump,6/30/2020,7/5/2020,GQR Research (GQRR),502,lv,0.7029753,0.1212707,44,45.08447,46.60611,,67063,125307
2020,NE-2,10/28/2020,Donald Trump,5/7/2020,5/10/2020,DCCC Targeting and Analytics Department,448,lv,0.548575,0,41,42.67079,43.20179,,66263,123320
2020,NE-1,10/28/2020,Donald Trump,7/16/2020,7/22/2020,Strategies 360,400,lv,0.5443424,0.5443424,48,49.44191,50.36754,,67971,127275
2020,Montana,10/28/2020,Donald Trump,10/26/2020,10/27/2020,Public Policy Polling,886,v,0.9240026,0.9240026,49,50.29403,50.29015,,72062,135098
2020,Montana,10/28/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,1266,lv,0.4931276,0.1586185,53,50.40619,50.65115,T,72002,135005
2020,Montana,10/28/2020,Donald Trump,9/26/2020,10/24/2020,SurveyMonkey,1227,lv,0.034194,0.0099225,52,49.4046,49.65798,T,71917,134831
2020,Montana,10/28/2020,Donald Trump,9/26/2020,10/23/2020,SurveyMonkey,1210,lv,0,0,52,49.4046,49.6649,T,71850,134696
2020,Montana,10/28/2020,Donald Trump,10/15/2020,10/18/2020,RMG Research,800,lv,0.8138771,0.4317287,50,50.3484,50.55681,,71363,134614
2020,Montana,10/28/2020,Donald Trump,9/24/2020,10/22/2020,SurveyMonkey,1170,lv,0.0424479,0.0056429,53,50.40619,50.68777,T,71789,134565
2020,Montana,10/28/2020,Donald Trump,10/18/2020,10/20/2020,Siena College/The New York Times Upshot,758,lv,1.585341,0.9340065,49,49.92483,50.08867,,71747,134429
2020,Montana,10/28/2020,Donald Trump,9/23/2020,10/21/2020,SurveyMonkey,1129,lv,0.0218912,0.002629,53,50.40619,50.69028,T,71706,134366
2020,Montana,10/28/2020,Donald Trump,10/15/2020,10/20/2020,Strategies 360,500,lv,0.7581977,0.4244433,51,51.0613,51.23074,,71677,134281
2020,Montana,10/28/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,1044,lv,0,0,53,50.40619,50.69127,T,71593,134141
2020,Montana,10/28/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,986,lv,0.0233422,0.0022039,53,50.40619,50.68526,T,71491,133929
2020,Montana,10/28/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,924,lv,0.0242649,0.0019799,53,50.40619,50.6814,T,71406,133746
2020,Montana,10/28/2020,Donald Trump,9/20/2020,10/17/2020,SurveyMonkey,897,lv,0.0267436,0.0018368,54,51.40911,51.68162,T,71324,133584
2020,Montana,10/28/2020,Donald Trump,9/18/2020,10/16/2020,SurveyMonkey,885,lv,0.0518604,0.0033307,54,51.40911,51.68155,T,71266,133467
2020,Montana,10/28/2020,Donald Trump,9/18/2020,10/15/2020,SurveyMonkey,835,lv,0,0,54,51.40911,51.68113,T,71205,133340
2020,Montana,10/28/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,795,lv,0.0252449,0.0013822,54,51.40911,51.67723,T,71131,133190
2020,Montana,10/28/2020,Donald Trump,9/16/2020,10/13/2020,SurveyMonkey,744,lv,0.0243425,0.001204,57,54.42587,54.69007,T,71037,132983
2020,Montana,10/28/2020,Donald Trump,9/14/2020,10/2/2020,Montana State University Bozeman,1615,lv,0.9744243,0,51,51.81277,52.07027,,70992,132851
2020,Montana,10/28/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,706,lv,0.0239544,0.0010487,57,54.42587,54.68735,T,70950,132781
2020,Montana,10/28/2020,Donald Trump,10/9/2020,10/10/2020,Public Policy Polling,798,v,1.046462,0.3298859,52,52.63226,52.89936,,70732,132322
2020,Montana,10/28/2020,Donald Trump,10/5/2020,10/7/2020,Emerson College,500,lv,0.9512303,0.13981,56.4,54.7956,55.11262,,70662,132135
2020,Montana,10/28/2020,Donald Trump,9/30/2020,10/5/2020,Data for Progress,737,lv,0.7504703,0.0882422,49,50.21318,50.52562,,70656,132124
2020,Montana,10/28/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,166,lv,0.2460309,0,57.39,54.81894,56.05319,,70471,131325
2020,Montana,10/28/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,527,lv,0.4417229,0,53.05,50.4563,51.25809,,70420,131223
2020,Montana,10/28/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,1939,lv,0.6020836,0,52,49.4046,49.60179,,70370,131121
2020,Montana,10/28/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,480,lv,0.2852874,0,57.32,54.74837,54.9123,T,70319,131014
2020,Montana,10/28/2020,Donald Trump,9/14/2020,9/16/2020,Siena College/The New York Times Upshot,625,lv,1.327523,0,49,49.92483,50.06631,,69561,129594
2020,Montana,10/28/2020,Donald Trump,8/30/2020,9/5/2020,Fabrizio Ward/Hart Research Associates,800,lv,1.401522,0,50,50.32012,50.43209,,68577,128404
2020,Montana,10/28/2020,Donald Trump,8/22/2020,8/27/2020,Expedition Strategies,400,lv,0.5014355,0,48,49.75873,49.94118,,68304,127927
2020,Montana,10/28/2020,Donald Trump,7/31/2020,8/2/2020,Emerson College,584,lv,1.080215,0,54.49,52.87827,53.44232,,67867,127062
2020,Montana,10/28/2020,Donald Trump,7/23/2020,7/24/2020,Public Policy Polling,917,v,0.8385963,0,50,51.29393,51.97768,,67788,126871
2020,Montana,10/28/2020,Donald Trump,7/11/2020,7/16/2020,Spry Strategies,701,lv,0.7142788,0,51.69,50.24528,51.08688,,67626,126526
2020,Montana,10/28/2020,Donald Trump,7/11/2020,7/13/2020,Civiqs,873,rv,0.8490713,0,49,50.19975,51.02076,,67079,125335
2020,Montana,10/28/2020,Donald Trump,7/9/2020,7/10/2020,Public Policy Polling,1224,v,1.399983,0,51,51.63285,52.46125,,67067,125313
2020,Montana,10/28/2020,Donald Trump,6/17/2020,6/26/2020,University of Montana,517,rv,0.5468043,0,52.3,52.73754,54.12027,,66978,125098
2020,Montana,10/28/2020,Donald Trump,4/10/2020,4/27/2020,Montana State University Bozeman,459,lv,0.5859156,0,45.32,46.12939,46.13368,,66072,122720
2020,Montana,10/28/2020,Donald Trump,2/12/2020,2/22/2020,University of Montana,498,lv,0.61264,0,56.2,55.33145,53.91774,,64574,119056
2020,Missouri,10/28/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,4314,lv,0.5465528,0.4422488,53,50.55196,50.93927,T,72004,135007
2020,Missouri,10/28/2020,Donald Trump,9/26/2020,10/24/2020,SurveyMonkey,4283,lv,0.0383631,0.0295777,53,50.55196,50.95571,T,71919,134833
2020,Missouri,10/28/2020,Donald Trump,9/26/2020,10/23/2020,SurveyMonkey,4274,lv,0,0,53,50.55196,50.9696,T,71852,134698
2020,Missouri,10/28/2020,Donald Trump,9/25/2020,10/22/2020,SurveyMonkey,4257,lv,0.0234352,0.013596,53,50.55196,51.00343,T,71791,134567
2020,Missouri,10/28/2020,Donald Trump,9/23/2020,10/21/2020,SurveyMonkey,4216,lv,0.0467956,0.0253625,53,50.55196,51.00744,T,71708,134368
2020,Missouri,10/28/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,4103,lv,0,0,53,50.55196,51.0098,T,71595,134143
2020,Missouri,10/28/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,3955,lv,0.0254461,0.0118489,52,49.55037,50.00743,T,71493,133931
2020,Missouri,10/28/2020,Donald Trump,9/20/2020,10/18/2020,SurveyMonkey,3869,lv,0.0511645,0.0218719,52,49.55037,50.00724,T,71408,133748
2020,Missouri,10/28/2020,Donald Trump,9/19/2020,10/17/2020,SurveyMonkey,3781,lv,0.0269906,0.0105078,53,50.55196,51.00903,T,71326,133586
2020,Missouri,10/28/2020,Donald Trump,9/19/2020,10/16/2020,SurveyMonkey,3702,lv,0,0,53,50.55196,51.00892,T,71268,133469
2020,Missouri,10/28/2020,Donald Trump,10/14/2020,10/15/2020,Remington Research Group,1010,lv,0.7963511,0.7963511,51,50.75784,51.22877,,71240,133388
2020,Missouri,10/28/2020,Donald Trump,9/18/2020,10/15/2020,SurveyMonkey,3507,lv,0.0304182,0.0095202,53,50.55196,51.00836,T,71207,133342
2020,Missouri,10/28/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,3273,lv,0.0312804,0.0085961,53,50.55196,51.00313,T,71133,133192
2020,Missouri,10/28/2020,Donald Trump,9/15/2020,10/13/2020,SurveyMonkey,3136,lv,0.0648831,0.015354,53,50.55196,50.99767,T,71039,132985
2020,Missouri,10/28/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,3018,lv,0,0,53,50.55196,50.99182,T,70949,132780
2020,Missouri,10/28/2020,Donald Trump,9/24/2020,10/7/2020,YouGov,931,lv,1.223429,0.2895138,51.8,51.81995,52.29727,,70777,132398
2020,Missouri,10/28/2020,Donald Trump,9/28/2020,10/2/2020,Garin-Hart-Yang Research Group,600,lv,0.7116085,0.1412353,50,51.74435,52.20422,,70638,132088
2020,Missouri,10/28/2020,Donald Trump,9/30/2020,10/1/2020,Remington Research Group,980,lv,0.7115867,0.2498702,51,50.75784,51.39363,,70499,131407
2020,Missouri,10/28/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,868,lv,0.3479935,0,51.41,48.96001,50.44944,,70473,131327
2020,Missouri,10/28/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,2261,lv,0.5938675,0,53.92,51.47453,52.59759,,70422,131225
2020,Missouri,10/28/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,1863,lv,0.598774,0,54,51.5548,51.91219,,70372,131123
2020,Missouri,10/28/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,2157,lv,0.4989712,0,52.91,50.46176,50.72065,T,70321,131016
2020,Missouri,10/28/2020,Donald Trump,9/16/2020,9/17/2020,Remington Research Group,1046,lv,0.849604,0,53,52.7583,53.1534,,69557,129589
2020,Missouri,10/28/2020,Donald Trump,9/1/2020,9/3/2020,We Ask America,500,lv,0.6439854,0,49,49.72101,49.93858,,68506,128253
2020,Missouri,10/28/2020,Donald Trump,8/26/2020,8/28/2020,Trafalgar Group,1015,lv,0.6529737,0,51.9,50.36606,50.64899,,68258,127867
2020,Missouri,10/28/2020,Donald Trump,6/23/2020,7/1/2020,YouGov,900,lv,1.199733,0,49.6,49.61997,51.05987,,67069,125320
2020,Missouri,10/28/2020,Donald Trump,6/16/2020,6/22/2020,Garin-Hart-Yang Research Group,800,lv,0.8173605,0,46,47.74034,49.24932,,66941,125004
2020,Missouri,10/28/2020,Donald Trump,6/10/2020,6/11/2020,Remington Research Group,1152,lv,0.8508527,0,51,50.75784,52.3452,,66795,124634
2020,Missouri,10/28/2020,Donald Trump,5/26/2020,5/27/2020,We Ask America,500,lv,0.6439854,0,48,48.72059,49.77568,,66555,124033
2020,Missouri,10/28/2020,Donald Trump,2/26/2020,2/27/2020,Remington Research Group,1050,lv,0.8600931,0,52,51.75801,50.4824,,64628,119297
